SISTEMA,REGION,PROVINCIA,MUNICIPIO,GRUPO,SUB GRUPO PDSS,CANTIDAD,POB USUARIA,VALOR AUTORIZADO RD$,MES,ALTO_COSTO,MES_NUM
SIRS,REGION III,DUARTE,EUGENIO MARIA DE HOSTOS,REHABILITACION,TERAPIAS REHABILITACION,82,8,34298.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,552,378,113730.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,5,5,915.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,EMERGENCIA,EMERGENCIA,177,108,41364.8,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,247,18,102109.97,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,PARTOS,ATENCION DE PARTOS POR CESAREA,2,1,4578.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,CIRUGIA,CIRUGIA,15,6,22497.05,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,4,1,28225.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,5,5,547.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,107,88,23571.6,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,1878,227,139198.56,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,54,39,19700.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,91,64,17301.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,2,1,6000.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,15,14,11625.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS,3,1,2885.64,FEBRERO,1,2
SIRS,REGION III,DUARTE,PIMENTEL,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,2,1,1178.2,FEBRERO,1,2
SIRS,REGION III,DUARTE,PIMENTEL,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,1,1,135.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,PIMENTEL,REHABILITACION,TERAPIAS REHABILITACION,99,20,41643.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,PIMENTEL,HEMOTERAPIA,SANGRE TOTAL,1,1,70.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,588,433,122475.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,6,5,600.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,EMERGENCIA,EMERGENCIA,332,228,85013.8,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,680,24,266261.25,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,PARTOS,ATENCION DE PARTOS NORMAL,3,1,4278.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,PARTOS,ATENCION DE PARTOS POR CESAREA,7,3,11212.54,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,CIRUGIA,CIRUGIA,15,7,13834.17,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,25,5,119225.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,11,10,1828.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,137,108,26730.4,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,2113,338,165138.4,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,70,61,15426.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,148,127,29454.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,4,3,12000.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,13,13,12365.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION DE PREMATUROS,4,1,3847.52,FEBRERO,1,2
SIRS,REGION III,DUARTE,VILLA RIVA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,23,11,16078.4,FEBRERO,1,2
SIRS,REGION III,DUARTE,VILLA RIVA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,27,10,2481.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,VILLA RIVA,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,14,6,1353.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,VILLA RIVA,REHABILITACION,APARATOS Y PROTESIS,4,4,600.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,REHABILITACION,TERAPIAS REHABILITACION,192,31,68923.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,VILLA RIVA,HEMOTERAPIA,SANGRE TOTAL,1,1,70.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,1,1,65.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,380,266,78335.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,4,4,500.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,SERVICIOS ODONTOLOGICOS,DETEC CONTROL DE PLACA BACTERIANA Y ENSENANZA HIGIENE BUCAL,1,1,320.46,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,EMERGENCIA,EMERGENCIA,112,75,26957.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,285,12,85593.85,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,PARTOS,ATENCION DE PARTOS NORMAL,2,1,400.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,PARTOS,ATENCION DE PARTOS POR CESAREA,2,1,4578.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,CIRUGIA,CIRUGIA,4,4,5848.57,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,4,1,3575.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,5,4,607.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,103,79,25168.6,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,1387,202,104379.2,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,37,29,16830.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,86,76,34362.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,1,1,3000.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,6,5,5564.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO A QUEMADURAS GRAVES 3ER GRADO,1,1,1511.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,LAS GUARANAS,REHABILITACION,TERAPIAS REHABILITACION,104,10,39086.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS GUARANAS,HEMOTERAPIA,SANGRE TOTAL,1,1,70.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,113,84,24000.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,1,1,100.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,EMERGENCIA,EMERGENCIA,71,57,20048.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,48,3,24070.81,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,PARTOS,ATENCION DE PARTOS POR CESAREA,2,1,5207.59,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,CIRUGIA,CIRUGIA,11,3,14130.27,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,4,1,18050.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,2,2,367.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,28,26,5224.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,464,58,34422.8,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,12,10,2765.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,22,20,3216.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,2,2,2400.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,5,1,423.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,2,2,186.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,1,1,55.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,AGUA SANTA DEL YUNADM,REHABILITACION,TERAPIAS REHABILITACION,68,5,33475.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,127,84,26430.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,1,1,200.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,EMERGENCIA,EMERGENCIA,66,45,17003.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,158,5,55690.63,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,PARTOS,ATENCION DE PARTOS POR CESAREA,6,1,6831.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,CIRUGIA,CIRUGIA,1,1,2053.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,24,19,4629.8,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,521,68,37913.8,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,19,12,12500.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,39,27,6094.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,1,1,3000.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,1,1,1200.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,7,4,496.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,6,3,348.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,5,3,323.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,REHABILITACION,APARATOS Y PROTESIS,2,2,300.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CRITO REY DE GUARAGUAODM,REHABILITACION,TERAPIAS REHABILITACION,76,9,27001.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,1,1,1620.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,116,86,24600.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,EMERGENCIA,EMERGENCIA,65,36,15318.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,97,8,30460.4,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,PARTOS,ATENCION DE PARTOS NORMAL,3,1,3097.78,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,CIRUGIA,CIRUGIA,21,6,78904.59,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,16,3,65942.48,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,2,2,120.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,31,22,6118.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,559,60,40933.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,20,16,7700.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,62,44,15171.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,1,1,3000.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,10,9,7847.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LA PENA DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,1,1,208.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,LA PENA DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,1,1,66.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,LA PENA DM,REHABILITACION,TERAPIAS REHABILITACION,53,8,21570.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,1,1,1620.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,180,135,37200.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,EMERGENCIA,EMERGENCIA,209,99,43971.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,192,12,85767.9,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,PARTOS,ATENCION DE PARTOS POR CESAREA,8,2,10750.74,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,CIRUGIA,CIRUGIA,9,2,59075.68,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,4,1,18050.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,7,7,860.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,26,22,7107.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,561,94,39294.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,30,21,12921.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,43,38,12541.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,1,1,3000.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,8,7,7764.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,CENOVI DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,21,1,12752.2,FEBRERO,1,2
SIRS,REGION III,DUARTE,CENOVI DM,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,1,1,135.0,FEBRERO,1,2
SIRS,REGION III,DUARTE,CENOVI DM,REHABILITACION,TERAPIAS REHABILITACION,55,6,20229.0,FEBRERO,0,2
SIRS,REGION III,DUARTE,LAS TARANAS DM,EMERGENCIA,EMERGENCIA,1,1,300.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,1,1,1620.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,1214,795,250630.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,ATENCION AMBULATORIA,CONSULTA MEDICINA GENERAL,8,8,1000.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,SERVICIOS ODONTOLOGICOS,EXTRACCION DENTARIA,11,1,726.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,EMERGENCIA,EMERGENCIA,392,240,97503.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,HOSPITALIZACION,HOSPITALIZACION GENERAL Y ESPECIALIDADES BASICAS,1661,60,432257.04,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,PARTOS,ATENCION DE PARTOS POR CESAREA,19,3,19607.98,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,CIRUGIA,CIRUGIA,54,19,102814.2,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,CIRUGIA,CIRUGIAS OFTALMOLOGICAS,45,8,145883.32,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,BIOPSIAS,19,17,5573.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,ECOGRAFIAS,228,170,45511.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,LABORATORIOS,5035,585,355432.96,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,OTROS MEDIOS DX,187,164,51376.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RAYOS X,289,252,52833.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,RESONANCIA NUCLEAR MAGNETICA RNM,2,1,6000.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,APOYO DIAGNOSTICO DX EN INTERNAMIENTO Y AMBULATORIA,TOMOGRAFIA AXIAL COMPUTARIZADA TAC,32,24,41068.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,ATENCION EN UNIDAD DE CUIDADOS INTENSIVOS,15,1,12000.0,FEBRERO,1,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,HEMODIALISIS RENAL,83,25,72904.48,FEBRERO,1,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER ADULTOS,33,21,4427.8,FEBRERO,1,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,ATENCIONES DE ALTO COSTO Y DE MAXIMO NIVEL DE COMPLEJIDAD,TRATAMIENTO DEL CANCER PEDIATRICOS,22,14,1481.0,FEBRERO,1,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,REHABILITACION,TERAPIAS REHABILITACION,583,61,234939.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,SALCEDO,HEMOTERAPIA,SANGRE TOTAL,1,1,70.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,TENARES,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,2,2,3240.0,FEBRERO,0,2
SIRS,REGION III,HERMANAS MIRABAL,TENARES,ATENCION AMBULATORIA,CONSULTA MEDICA NIVEL 2,620,420,126830.0,FEBRERO,0,2
